Begin;End;Solar Day Ahead;Solar Intraday ;Offshore Day Ahead;Offshore Intraday ;Onshore Day Ahead;Onshore Intraday 
29.07.2018 08:15; 29.07.2018 08:30;8455;8137;2016;1773;3882;4217
29.07.2018 08:30; 29.07.2018 08:45;9851;9514;1954;1692;3504;3723
29.07.2018 08:45; 29.07.2018 09:00;11245;10902;1901;1613;3260;3429
29.07.2018 09:00; 29.07.2018 09:15;12646;12300;1840;1531;3050;3160
29.07.2018 09:15; 29.07.2018 09:30;13980;13628;1763;1459;3053;3138
29.07.2018 09:30; 29.07.2018 09:45;15269;14913;1686;1386;3046;3087
29.07.2018 09:45; 29.07.2018 10:00;16519;16126;1607;1311;3033;3028
29.07.2018 10:00; 29.07.2018 10:15;17633;17248;1537;1234;3019;2988
29.07.2018 10:15; 29.07.2018 10:30;18685;18278;1476;1136;3063;2990
29.07.2018 10:30; 29.07.2018 10:45;19676;19259;1406;1049;3117;2999
29.07.2018 10:45; 29.07.2018 11:00;20630;20168;1345;955;3183;3099
29.07.2018 11:00; 29.07.2018 11:15;21486;20980;1301;882;3282;3194
29.07.2018 11:15; 29.07.2018 11:30;22174;21616;1291;892;3430;3364
29.07.2018 11:30; 29.07.2018 11:45;22782;22170;1287;901;3576;3574
29.07.2018 11:45; 29.07.2018 12:00;23285;22631;1277;910;3676;3698
29.07.2018 12:00; 29.07.2018 12:15;23691;23012;1282;937;3782;3792
29.07.2018 12:15; 29.07.2018 12:30;24027;23310;1297;996;3900;3944
29.07.2018 12:30; 29.07.2018 12:45;24257;23513;1314;1061;4015;4090
29.07.2018 12:45; 29.07.2018 13:00;24425;23698;1326;1121;4132;4217
29.07.2018 13:00; 29.07.2018 13:15;24495;23786;1340;1195;4255;4311
29.07.2018 13:15; 29.07.2018 13:30;24484;23851;1366;1297;4406;4415
29.07.2018 13:30; 29.07.2018 13:45;24404;23847;1399;1395;4550;4480
29.07.2018 13:45; 29.07.2018 14:00;24272;23809;1427;1492;4684;4532
29.07.2018 14:00; 29.07.2018 14:15;24031;23682;1465;1405;4822;4503
29.07.2018 14:15; 29.07.2018 14:30;23681;23431;1534;1502;4894;4613
29.07.2018 14:30; 29.07.2018 14:45;23267;23104;1601;1600;4969;4723
29.07.2018 14:45; 29.07.2018 15:00;22787;22718;1672;1694;5034;4829
29.07.2018 15:00; 29.07.2018 15:15;22203;22229;1726;1789;5075;4937
29.07.2018 15:15; 29.07.2018 15:30;21508;21599;1746;1825;5091;5001
29.07.2018 15:30; 29.07.2018 15:45;20726;20856;1767;1854;5111;5071
29.07.2018 15:45; 29.07.2018 16:00;19876;20012;1786;1883;5139;5143
29.07.2018 16:00; 29.07.2018 16:15;18949;19112;1797;1895;5146;5210
29.07.2018 16:15; 29.07.2018 16:30;17941;18119;1790;1871;5095;5248
29.07.2018 16:30; 29.07.2018 16:45;16861;17049;1777;1845;5055;5281
29.07.2018 16:45; 29.07.2018 17:00;15739;15941;1769;1819;5010;5306
29.07.2018 17:00; 29.07.2018 17:15;14536;14750;1752;1792;4942;5282
29.07.2018 17:15; 29.07.2018 17:30;13248;13473;1703;1739;4802;5166
29.07.2018 17:30; 29.07.2018 17:45;11922;12149;1656;1692;4651;5037
29.07.2018 17:45; 29.07.2018 18:00;10569;10796;1607;1646;4506;4907
29.07.2018 18:00; 29.07.2018 18:15;9197;9412;1564;1603;4392;4825
29.07.2018 18:15; 29.07.2018 18:30;7857;8045;1553;1592;4245;4700
29.07.2018 18:30; 29.07.2018 18:45;6538;6698;1537;1574;4084;4579
29.07.2018 18:45; 29.07.2018 19:00;5284;5419;1524;1566;3924;4456
29.07.2018 19:00; 29.07.2018 19:15;4124;4238;1524;1564;3795;4354
29.07.2018 19:15; 29.07.2018 19:30;3137;3229;1508;1584;3741;4258
29.07.2018 19:30; 29.07.2018 19:45;2320;2396;1495;1601;3699;4165
29.07.2018 19:45; 29.07.2018 20:00;1683;1735;1478;1610;3679;4096
29.07.2018 20:00; 29.07.2018 20:15;1159;1200;1446;1617;3676;4019
29.07.2018 20:15; 29.07.2018 20:30;739;761;1395;1588;3981;4119
29.07.2018 20:30; 29.07.2018 20:45;405;424;1348;1556;4418;4281
29.07.2018 20:45; 29.07.2018 21:00;144;161;1299;1527;4833;4433
29.07.2018 21:00; 29.07.2018 21:15;39;35;1246;1501;5301;4608
29.07.2018 21:15; 29.07.2018 21:30;8;8;1181;1494;5803;4920
29.07.2018 21:30; 29.07.2018 21:45;4;4;1121;1483;6348;5270
29.07.2018 21:45; 29.07.2018 22:00;1;1;1062;1477;6791;5572
29.07.2018 22:00; 29.07.2018 22:15;0;0;1014;1469;7206;5851
29.07.2018 22:15; 29.07.2018 22:30;0;0;987;1465;7375;5998
29.07.2018 22:30; 29.07.2018 22:45;0;0;966;1457;7538;6144
29.07.2018 22:45; 29.07.2018 23:00;0;0;945;1447;7662;6257
29.07.2018 23:00; 29.07.2018 23:15;0;0;923;1427;7723;6300
29.07.2018 23:15; 29.07.2018 23:30;0;0;923;1390;7662;6254
29.07.2018 23:30; 29.07.2018 23:45;0;0;925;1350;7598;6209
29.07.2018 23:45; 30.07.2018 00:00;0;0;929;1311;7513;6147
30.07.2018 00:00; 30.07.2018 00:15;0;0;1287;918;5826;4961
30.07.2018 00:15; 30.07.2018 00:30;0;0;1344;901;5724;4916
30.07.2018 00:30; 30.07.2018 00:45;0;0;1406;1019;5623;5183
30.07.2018 00:45; 30.07.2018 01:00;0;0;1464;1139;5528;5133
30.07.2018 01:00; 30.07.2018 01:15;0;0;1518;1214;5459;5169
30.07.2018 01:15; 30.07.2018 01:30;0;0;1590;1294;5405;5358
30.07.2018 01:30; 30.07.2018 01:45;0;0;1654;1455;5365;5281
30.07.2018 01:45; 30.07.2018 02:00;0;0;1718;1584;5326;5305
30.07.2018 02:00; 30.07.2018 02:15;0;0;1781;1591;5293;5561
30.07.2018 02:15; 30.07.2018 02:30;0;0;1817;1570;5184;5375
30.07.2018 02:30; 30.07.2018 02:45;0;0;1853;1585;5078;5267
30.07.2018 02:45; 30.07.2018 03:00;0;0;1889;1556;4965;5243
30.07.2018 03:00; 30.07.2018 03:15;0;0;1927;1539;4811;5131
30.07.2018 03:15; 30.07.2018 03:30;0;0;1953;1567;4725;5122
30.07.2018 03:30; 30.07.2018 03:45;0;0;1979;1598;4639;5143
30.07.2018 03:45; 30.07.2018 04:00;0;0;2003;1677;4549;5240
30.07.2018 04:00; 30.07.2018 04:15;0;0;2024;1769;4450;5297
30.07.2018 04:15; 30.07.2018 04:30;0;0;2020;1895;4361;4994
30.07.2018 04:30; 30.07.2018 04:45;0;0;1994;1873;4300;4741
30.07.2018 04:45; 30.07.2018 05:00;0;0;1981;1783;4255;4572
30.07.2018 05:00; 30.07.2018 05:15;6;6;1965;1714;4217;4447
30.07.2018 05:15; 30.07.2018 05:30;16;14;1931;1571;4148;4422
30.07.2018 05:30; 30.07.2018 05:45;51;43;1896;1477;4082;4292
30.07.2018 05:45; 30.07.2018 06:00;149;121;1865;1412;3992;4113
30.07.2018 06:00; 30.07.2018 06:15;351;302;1828;1381;3890;3972
30.07.2018 06:15; 30.07.2018 06:30;673;601;1774;1235;3770;3913
30.07.2018 06:30; 30.07.2018 06:45;1095;991;1724;1199;3647;3714
30.07.2018 06:45; 30.07.2018 07:00;1687;1560;1677;1187;3489;3548
30.07.2018 07:00; 30.07.2018 07:15;2520;2391;1620;1182;3323;3404
30.07.2018 07:15; 30.07.2018 07:30;3526;3351;1567;1188;3062;3073
30.07.2018 07:30; 30.07.2018 07:45;4668;4457;1510;1130;2809;2712
30.07.2018 07:45; 30.07.2018 08:00;5906;5641;1452;1110;2613;2461
30.07.2018 08:00; 30.07.2018 08:15;7283;6988;1397;1079;2429;2236
30.07.2018 08:15; 30.07.2018 08:30;8747;8391;1354;1049;2256;2062
30.07.2018 08:30; 30.07.2018 08:45;10258;9845;1307;1018;2091;1911
30.07.2018 08:45; 30.07.2018 09:00;11765;11308;1261;989;1936;1792
30.07.2018 09:00; 30.07.2018 09:15;13272;12792;1217;952;1787;1667
30.07.2018 09:15; 30.07.2018 09:30;14724;14244;1169;908;1748;1708
30.07.2018 09:30; 30.07.2018 09:45;16112;15647;1119;856;1708;1751
30.07.2018 09:45; 30.07.2018 10:00;17463;17007;1068;800;1662;1753
30.07.2018 10:00; 30.07.2018 10:15;18708;18259;1021;746;1643;1730
30.07.2018 10:15; 30.07.2018 10:30;19821;19401;983;695;1647;1711
30.07.2018 10:30; 30.07.2018 10:45;20857;20466;946;646;1656;1672
30.07.2018 10:45; 30.07.2018 11:00;21825;21416;906;594;1657;1598
30.07.2018 11:00; 30.07.2018 11:15;22675;22252;869;543;1653;1565
30.07.2018 11:15; 30.07.2018 11:30;23371;22912;827;486;1688;1629
30.07.2018 11:30; 30.07.2018 11:45;23970;23470;784;439;1729;1690
30.07.2018 11:45; 30.07.2018 12:00;24500;23952;746;387;1770;1747
30.07.2018 12:00; 30.07.2018 12:15;24922;24349;709;344;1815;1776
30.07.2018 12:15; 30.07.2018 12:30;25204;24641;682;323;1865;1807
30.07.2018 12:30; 30.07.2018 12:45;25386;24829;661;302;1909;1856
30.07.2018 12:45; 30.07.2018 13:00;25518;24974;638;281;1955;1855
30.07.2018 13:00; 30.07.2018 13:15;25537;25017;617;266;2004;1906
30.07.2018 13:15; 30.07.2018 13:30;25476;24962;591;256;2063;1931
30.07.2018 13:30; 30.07.2018 13:45;25362;24841;569;249;2124;1991
30.07.2018 13:45; 30.07.2018 14:00;25187;24684;548;243;2187;2048
30.07.2018 14:00; 30.07.2018 14:15;24893;24427;529;276;2238;1859
30.07.2018 14:15; 30.07.2018 14:30;24510;24065;503;280;2269;1880
30.07.2018 14:30; 30.07.2018 14:45;24072;23665;474;287;2301;1898
30.07.2018 14:45; 30.07.2018 15:00;23561;23201;450;294;2331;1919
30.07.2018 15:00; 30.07.2018 15:15;22946;22628;425;299;2358;1919
30.07.2018 15:15; 30.07.2018 15:30;22221;21951;410;307;2357;1948
30.07.2018 15:30; 30.07.2018 15:45;21432;21210;386;311;2369;1977
30.07.2018 15:45; 30.07.2018 16:00;20595;20378;372;319;2376;2010
30.07.2018 16:00; 30.07.2018 16:15;19656;19427;360;328;2379;2044
30.07.2018 16:15; 30.07.2018 16:30;18618;18394;346;337;2391;2092
30.07.2018 16:30; 30.07.2018 16:45;17506;17284;328;346;2407;2141
30.07.2018 16:45; 30.07.2018 17:00;16333;16117;316;358;2407;2178
30.07.2018 17:00; 30.07.2018 17:15;15081;14871;307;373;2403;2204
30.07.2018 17:15; 30.07.2018 17:30;13740;13554;300;384;2399;2243
30.07.2018 17:30; 30.07.2018 17:45;12356;12201;287;393;2400;2283
30.07.2018 17:45; 30.07.2018 18:00;10956;10828;280;401;2395;2322
30.07.2018 18:00; 30.07.2018 18:15;9545;9436;276;415;2407;2366
30.07.2018 18:15; 30.07.2018 18:30;8159;8073;273;426;2460;2413
30.07.2018 18:30; 30.07.2018 18:45;6792;6729;267;436;2519;2470
30.07.2018 18:45; 30.07.2018 19:00;5483;5453;267;447;2582;2533
30.07.2018 19:00; 30.07.2018 19:15;4278;4273;273;458;2654;2610
30.07.2018 19:15; 30.07.2018 19:30;3259;3265;283;470;2801;2742
30.07.2018 19:30; 30.07.2018 19:45;2419;2433;286;484;2956;2879
30.07.2018 19:45; 30.07.2018 20:00;1757;1764;297;498;3089;3005
30.07.2018 20:00; 30.07.2018 20:15;1213;1208;310;512;3244;3155
30.07.2018 20:15; 30.07.2018 20:30;776;750;320;519;3557;3466
30.07.2018 20:30; 30.07.2018 20:45;433;407;331;533;3879;3804
30.07.2018 20:45; 30.07.2018 21:00;159;147;345;546;4172;4132
30.07.2018 21:00; 30.07.2018 21:15;27;26;357;559;4462;4336
30.07.2018 21:15; 30.07.2018 21:30;8;6;371;583;4827;4654
30.07.2018 21:30; 30.07.2018 21:45;3;3;384;609;5216;4990
30.07.2018 21:45; 30.07.2018 22:00;1;1;397;634;5616;5320
30.07.2018 22:00; 30.07.2018 22:15;0;0;415;661;5981;5652
30.07.2018 22:15; 30.07.2018 22:30;0;0;437;677;6195;5918
30.07.2018 22:30; 30.07.2018 22:45;0;0;457;691;6409;6190
30.07.2018 22:45; 30.07.2018 23:00;0;0;480;703;6625;6471
30.07.2018 23:00; 30.07.2018 23:15;0;0;496;724;6823;6726
30.07.2018 23:15; 30.07.2018 23:30;0;0;492;726;6879;6845
30.07.2018 23:30; 30.07.2018 23:45;0;0;488;735;6933;6958
30.07.2018 23:45; 31.07.2018 00:00;0;0;483;740;6980;7063
31.07.2018 00:00; 31.07.2018 00:15;0;0;891;1716;7676;8330
31.07.2018 00:15; 31.07.2018 00:30;0;0;901;1763;7571;8307
31.07.2018 00:30; 31.07.2018 00:45;0;0;911;1750;7475;8462
31.07.2018 00:45; 31.07.2018 01:00;0;0;916;1741;7435;8576
31.07.2018 01:00; 31.07.2018 01:15;0;0;922;1726;7388;8630
31.07.2018 01:15; 31.07.2018 01:30;0;0;920;1769;7380;8627
31.07.2018 01:30; 31.07.2018 01:45;0;0;915;1923;7374;8512
31.07.2018 01:45; 31.07.2018 02:00;0;0;912;1890;7324;8480
31.07.2018 02:00; 31.07.2018 02:15;0;0;910;1957;7291;8552
31.07.2018 02:15; 31.07.2018 02:30;0;0;880;2119;7271;8147
31.07.2018 02:30; 31.07.2018 02:45;0;0;854;1938;7241;8095
31.07.2018 02:45; 31.07.2018 03:00;0;0;827;1890;7205;8038
31.07.2018 03:00; 31.07.2018 03:15;0;0;793;1857;7089;8015
31.07.2018 03:15; 31.07.2018 03:30;0;0;759;1797;6993;7756
31.07.2018 03:30; 31.07.2018 03:45;0;0;723;1604;6896;7744
31.07.2018 03:45; 31.07.2018 04:00;0;0;688;1436;6858;7748
31.07.2018 04:00; 31.07.2018 04:15;0;0;651;1257;6802;7665
31.07.2018 04:15; 31.07.2018 04:30;0;0;601;1108;6749;7520
31.07.2018 04:30; 31.07.2018 04:45;0;0;556;1026;6696;7510
31.07.2018 04:45; 31.07.2018 05:00;0;0;514;897;6642;7325
31.07.2018 05:00; 31.07.2018 05:15;6;6;469;764;6600;7132
31.07.2018 05:15; 31.07.2018 05:30;14;12;435;631;6555;6928
31.07.2018 05:30; 31.07.2018 05:45;48;31;404;577;6491;6777
31.07.2018 05:45; 31.07.2018 06:00;145;113;368;555;6432;6605
31.07.2018 06:00; 31.07.2018 06:15;346;305;344;542;6345;6453
31.07.2018 06:15; 31.07.2018 06:30;670;636;335;442;6018;6179
31.07.2018 06:30; 31.07.2018 06:45;1107;1066;326;408;5698;5796
31.07.2018 06:45; 31.07.2018 07:00;1738;1694;323;367;5391;5204
31.07.2018 07:00; 31.07.2018 07:15;2631;2585;315;325;5076;4551
31.07.2018 07:15; 31.07.2018 07:30;3709;3635;313;275;4680;4018
31.07.2018 07:30; 31.07.2018 07:45;4934;4847;304;242;4296;3572
31.07.2018 07:45; 31.07.2018 08:00;6266;6178;302;231;3797;3083
31.07.2018 08:00; 31.07.2018 08:15;7731;7633;302;226;3369;2609
31.07.2018 08:15; 31.07.2018 08:30;9286;9168;310;214;2958;2240
31.07.2018 08:30; 31.07.2018 08:45;10872;10746;317;204;2598;1919
31.07.2018 08:45; 31.07.2018 09:00;12455;12314;328;193;2475;1884
31.07.2018 09:00; 31.07.2018 09:15;14025;13874;340;190;2357;1820
31.07.2018 09:15; 31.07.2018 09:30;15529;15373;342;183;2429;1965
31.07.2018 09:30; 31.07.2018 09:45;16946;16789;351;179;2484;2094
31.07.2018 09:45; 31.07.2018 10:00;18274;18120;361;173;2451;2105
31.07.2018 10:00; 31.07.2018 10:15;19427;19313;366;174;2437;2119
31.07.2018 10:15; 31.07.2018 10:30;20479;20380;373;173;2479;2224
31.07.2018 10:30; 31.07.2018 10:45;21450;21367;381;176;2529;2305
31.07.2018 10:45; 31.07.2018 11:00;22314;22272;389;182;2576;2348
31.07.2018 11:00; 31.07.2018 11:15;23045;23055;394;184;2661;2393
31.07.2018 11:15; 31.07.2018 11:30;23647;23719;400;199;2850;2550
31.07.2018 11:30; 31.07.2018 11:45;24160;24301;411;210;3040;2707
31.07.2018 11:45; 31.07.2018 12:00;24585;24780;420;221;3237;2872
31.07.2018 12:00; 31.07.2018 12:15;24905;25163;443;244;3463;3019
31.07.2018 12:15; 31.07.2018 12:30;25131;25438;484;286;3694;3162
31.07.2018 12:30; 31.07.2018 12:45;25268;25625;529;325;3940;3320
31.07.2018 12:45; 31.07.2018 13:00;25356;25730;579;369;4192;3525
31.07.2018 13:00; 31.07.2018 13:15;25310;25705;631;398;4469;3733
31.07.2018 13:15; 31.07.2018 13:30;25208;25601;696;409;4745;3935
31.07.2018 13:30; 31.07.2018 13:45;25046;25423;762;419;5017;4131
31.07.2018 13:45; 31.07.2018 14:00;24829;25180;829;435;5303;4363
31.07.2018 14:00; 31.07.2018 14:15;24489;24826;885;514;5505;5096
31.07.2018 14:15; 31.07.2018 14:30;24025;24353;902;577;5549;5196
31.07.2018 14:30; 31.07.2018 14:45;23512;23829;927;640;5580;5297
31.07.2018 14:45; 31.07.2018 15:00;22932;23245;947;705;5611;5401
31.07.2018 15:00; 31.07.2018 15:15;22262;22567;871;703;5673;5575
31.07.2018 15:15; 31.07.2018 15:30;21503;21799;825;700;5627;5714
31.07.2018 15:30; 31.07.2018 15:45;20689;20975;776;706;5585;5846
31.07.2018 15:45; 31.07.2018 16:00;19836;20104;731;710;5549;5975
31.07.2018 16:00; 31.07.2018 16:15;18895;19134;689;711;5517;6110
31.07.2018 16:15; 31.07.2018 16:30;17864;18076;668;711;5518;6230
31.07.2018 16:30; 31.07.2018 16:45;16765;16970;646;707;5527;6347
31.07.2018 16:45; 31.07.2018 17:00;15615;15803;627;703;5525;6468
31.07.2018 17:00; 31.07.2018 17:15;14396;14564;629;742;5501;6497
31.07.2018 17:15; 31.07.2018 17:30;13115;13260;628;756;5454;6490
31.07.2018 17:30; 31.07.2018 17:45;11799;11918;625;778;5403;6470
31.07.2018 17:45; 31.07.2018 18:00;10461;10557;619;797;5355;6443
31.07.2018 18:00; 31.07.2018 18:15;9110;9181;618;833;5292;6373
31.07.2018 18:15; 31.07.2018 18:30;7793;7843;631;851;5296;6334
31.07.2018 18:30; 31.07.2018 18:45;6491;6522;638;868;5310;6314
31.07.2018 18:45; 31.07.2018 19:00;5256;5271;644;883;5335;6254
31.07.2018 19:00; 31.07.2018 19:15;4110;4115;656;897;5385;6225
31.07.2018 19:15; 31.07.2018 19:30;3135;3131;665;897;5528;6279
31.07.2018 19:30; 31.07.2018 19:45;2331;2321;680;896;5667;6339
31.07.2018 19:45; 31.07.2018 20:00;1686;1668;689;892;5731;6317
31.07.2018 20:00; 31.07.2018 20:15;1133;1127;703;887;5771;6290
31.07.2018 20:15; 31.07.2018 20:30;712;691;691;863;5816;6310
31.07.2018 20:30; 31.07.2018 20:45;385;366;682;847;5863;6335
31.07.2018 20:45; 31.07.2018 21:00;137;126;666;826;5968;6388
31.07.2018 21:00; 31.07.2018 21:15;23;22;651;799;6088;6339
31.07.2018 21:15; 31.07.2018 21:30;5;5;624;766;6382;6504
31.07.2018 21:30; 31.07.2018 21:45;2;2;597;737;6698;6678
31.07.2018 21:45; 31.07.2018 22:00;1;1;572;704;6856;6735
31.07.2018 22:00; 31.07.2018 22:15;0;0;544;673;7016;6812
31.07.2018 22:15; 31.07.2018 22:30;0;0;517;641;7120;6900
31.07.2018 22:30; 31.07.2018 22:45;0;0;492;610;7221;6985
31.07.2018 22:45; 31.07.2018 23:00;0;0;465;579;7275;7008
31.07.2018 23:00; 31.07.2018 23:15;0;0;443;549;7295;6996
31.07.2018 23:15; 31.07.2018 23:30;0;0;409;505;7136;6878
31.07.2018 23:30; 31.07.2018 23:45;0;0;372;463;6986;6763
31.07.2018 23:45; 01.08.2018 00:00;0;0;337;416;6839;6650
01.08.2018 00:00; 01.08.2018 00:15;0;0;380;592;6729;8219
01.08.2018 00:15; 01.08.2018 00:30;0;0;352;541;6575;8083
01.08.2018 00:30; 01.08.2018 00:45;0;0;318;451;6431;7926
01.08.2018 00:45; 01.08.2018 01:00;0;0;288;393;6307;7820
01.08.2018 01:00; 01.08.2018 01:15;0;0;261;339;6206;7782
01.08.2018 01:15; 01.08.2018 01:30;0;0;236;273;6060;7525
01.08.2018 01:30; 01.08.2018 01:45;0;0;208;243;5923;7496
01.08.2018 01:45; 01.08.2018 02:00;0;0;184;215;5787;7294
01.08.2018 02:00; 01.08.2018 02:15;0;0;157;196;5654;7075
01.08.2018 02:15; 01.08.2018 02:30;0;0;145;180;5532;6740
01.08.2018 02:30; 01.08.2018 02:45;0;0;129;167;5417;6564
01.08.2018 02:45; 01.08.2018 03:00;0;0;116;144;5305;6364
01.08.2018 03:00; 01.08.2018 03:15;0;0;102;128;5071;6276
01.08.2018 03:15; 01.08.2018 03:30;0;0;95;114;4959;6136
01.08.2018 03:30; 01.08.2018 03:45;0;0;86;105;4856;6021
01.08.2018 03:45; 01.08.2018 04:00;0;0;78;98;4754;5812
01.08.2018 04:00; 01.08.2018 04:15;0;0;70;88;4663;5694
01.08.2018 04:15; 01.08.2018 04:30;0;0;69;78;4607;5508
01.08.2018 04:30; 01.08.2018 04:45;0;0;70;74;4557;5330
01.08.2018 04:45; 01.08.2018 05:00;0;0;69;70;4520;5106
01.08.2018 05:00; 01.08.2018 05:15;5;5;68;65;4486;4973
01.08.2018 05:15; 01.08.2018 05:30;11;11;69;64;4406;4736
01.08.2018 05:30; 01.08.2018 05:45;37;17;72;69;4331;4711
01.08.2018 05:45; 01.08.2018 06:00;114;41;73;73;4263;4649
01.08.2018 06:00; 01.08.2018 06:15;296;181;76;78;4236;4587
01.08.2018 06:15; 01.08.2018 06:30;592;456;76;76;4058;4477
01.08.2018 06:30; 01.08.2018 06:45;996;870;77;80;3878;4367
01.08.2018 06:45; 01.08.2018 07:00;1549;1433;75;84;3684;4099
01.08.2018 07:00; 01.08.2018 07:15;2311;2234;73;82;3480;3811
01.08.2018 07:15; 01.08.2018 07:30;3226;3138;74;78;3272;3677
01.08.2018 07:30; 01.08.2018 07:45;4265;4158;78;81;3076;3422
01.08.2018 07:45; 01.08.2018 08:00;5389;5304;81;85;2884;3261
01.08.2018 08:00; 01.08.2018 08:15;6639;6580;83;87;2708;3092
01.08.2018 08:15; 01.08.2018 08:30;7961;7932;83;91;2542;2888
01.08.2018 08:30; 01.08.2018 08:45;9325;9332;81;96;2390;2748
01.08.2018 08:45; 01.08.2018 09:00;10683;10746;82;100;2278;2645
01.08.2018 09:00; 01.08.2018 09:15;12049;12157;81;105;2181;2544
01.08.2018 09:15; 01.08.2018 09:30;13381;13540;81;112;2147;2403
01.08.2018 09:30; 01.08.2018 09:45;14666;14860;82;118;2111;2306
01.08.2018 09:45; 01.08.2018 10:00;15896;16104;85;125;2118;2268
01.08.2018 10:00; 01.08.2018 10:15;17101;17238;86;130;2131;2271
01.08.2018 10:15; 01.08.2018 10:30;18127;18302;93;135;2119;2207
01.08.2018 10:30; 01.08.2018 10:45;19087;19281;100;139;2117;2104
01.08.2018 10:45; 01.08.2018 11:00;19987;20183;105;142;2122;2053
01.08.2018 11:00; 01.08.2018 11:15;20786;20981;110;144;2135;2046
01.08.2018 11:15; 01.08.2018 11:30;21463;21681;109;143;2147;2004
01.08.2018 11:30; 01.08.2018 11:45;22062;22291;109;140;2163;2000
01.08.2018 11:45; 01.08.2018 12:00;22582;22818;108;139;2175;2023
01.08.2018 12:00; 01.08.2018 12:15;22996;23250;106;137;2185;2036
01.08.2018 12:15; 01.08.2018 12:30;23315;23591;107;136;2182;2011
01.08.2018 12:30; 01.08.2018 12:45;23523;23809;106;137;2181;2037
01.08.2018 12:45; 01.08.2018 13:00;23630;23912;105;138;2180;2062
01.08.2018 13:00; 01.08.2018 13:15;23611;23914;107;138;2182;2079
01.08.2018 13:15; 01.08.2018 13:30;23490;23831;107;133;2188;2068
01.08.2018 13:30; 01.08.2018 13:45;23311;23687;109;129;2205;2067
01.08.2018 13:45; 01.08.2018 14:00;23075;23484;111;124;2221;2089
01.08.2018 14:00; 01.08.2018 14:15;22732;23195;112;128;2231;2131
01.08.2018 14:15; 01.08.2018 14:30;22297;22816;115;123;2256;2158
01.08.2018 14:30; 01.08.2018 14:45;21789;22361;117;118;2294;2189
01.08.2018 14:45; 01.08.2018 15:00;21205;21824;118;112;2349;2226
01.08.2018 15:00; 01.08.2018 15:15;20540;21213;119;107;2422;2254
01.08.2018 15:15; 01.08.2018 15:30;19808;20518;117;106;2510;2298
01.08.2018 15:30; 01.08.2018 15:45;19016;19711;112;103;2603;2350
01.08.2018 15:45; 01.08.2018 16:00;18175;18833;106;103;2701;2400
01.08.2018 16:00; 01.08.2018 16:15;17244;17883;102;103;2798;2462
01.08.2018 16:15; 01.08.2018 16:30;16224;16847;103;105;2920;2551
01.08.2018 16:30; 01.08.2018 16:45;15147;15751;104;105;3043;2643
01.08.2018 16:45; 01.08.2018 17:00;14031;14604;102;103;3164;2731
01.08.2018 17:00; 01.08.2018 17:15;12879;13401;102;104;3280;2811
01.08.2018 17:15; 01.08.2018 17:30;11697;12142;103;101;3350;2890
01.08.2018 17:30; 01.08.2018 17:45;10493;10872;102;100;3417;2972
01.08.2018 17:45; 01.08.2018 18:00;9268;9582;101;98;3489;3060
01.08.2018 18:00; 01.08.2018 18:15;8045;8305;103;96;3570;3167
01.08.2018 18:15; 01.08.2018 18:30;6886;7078;103;97;3683;3301
01.08.2018 18:30; 01.08.2018 18:45;5765;5876;102;97;3829;3464
01.08.2018 18:45; 01.08.2018 19:00;4696;4754;105;98;3956;3619
01.08.2018 19:00; 01.08.2018 19:15;3690;3719;107;100;4104;3788
01.08.2018 19:15; 01.08.2018 19:30;2837;2812;109;102;4220;3975
01.08.2018 19:30; 01.08.2018 19:45;2108;2055;113;103;4357;4191
01.08.2018 19:45; 01.08.2018 20:00;1517;1449;117;103;4444;4369
01.08.2018 20:00; 01.08.2018 20:15;1027;906;121;105;4480;4508
01.08.2018 20:15; 01.08.2018 20:30;642;509;122;106;4529;4674
01.08.2018 20:30; 01.08.2018 20:45;340;257;122;106;4615;4881
01.08.2018 20:45; 01.08.2018 21:00;120;89;123;107;4713;5101
01.08.2018 21:00; 01.08.2018 21:15;21;20;124;108;4802;5212
01.08.2018 21:15; 01.08.2018 21:30;5;5;127;111;4893;5385
01.08.2018 21:30; 01.08.2018 21:45;3;3;129;114;5002;5574
01.08.2018 21:45; 01.08.2018 22:00;1;1;132;118;5120;5756
01.08.2018 22:00; 01.08.2018 22:15;0;0;133;122;5208;5906
01.08.2018 22:15; 01.08.2018 22:30;0;0;134;127;5262;6000
01.08.2018 22:30; 01.08.2018 22:45;0;0;136;131;5315;6098
01.08.2018 22:45; 01.08.2018 23:00;0;0;138;133;5362;6187
01.08.2018 23:00; 01.08.2018 23:15;0;0;139;138;5405;6245
01.08.2018 23:15; 01.08.2018 23:30;0;0;138;137;5331;6185
01.08.2018 23:30; 01.08.2018 23:45;0;0;138;136;5256;6128
01.08.2018 23:45; 02.08.2018 00:00;0;0;138;136;5178;6059
02.08.2018 00:00; 02.08.2018 00:15;0;0;104;118;6097;5146
02.08.2018 00:15; 02.08.2018 00:30;0;0;102;122;5973;5009
02.08.2018 00:30; 02.08.2018 00:45;0;0;101;123;5855;5058
02.08.2018 00:45; 02.08.2018 01:00;0;0;99;121;5738;5009
02.08.2018 01:00; 02.08.2018 01:15;0;0;102;115;5621;5053
02.08.2018 01:15; 02.08.2018 01:30;0;0;98;111;5509;5009
