begin;end;Brown_coal/Lignite;Gas;Hard_coal;Geothermal;Solar;Wind_Offshore;Wind_Onshore
29.03.2019 22:15; 29.03.2019 22:30;15224;6754;4660;4;0;1498;4505
29.03.2019 22:30; 29.03.2019 22:45;15206;6679;4539;4;0;1470;4465
29.03.2019 22:45; 29.03.2019 23:00;15163;6512;4414;4;0;1470;4403
29.03.2019 23:00; 29.03.2019 23:15;15044;6523;4324;4;0;1440;4388
29.03.2019 23:15; 29.03.2019 23:30;14805;6374;4302;4;0;1370;4425
29.03.2019 23:30; 29.03.2019 23:45;14769;6121;4322;4;0;1255;4409
29.03.2019 23:45; 30.03.2019 00:00;14729;5827;4370;4;0;1186;4396
30.03.2019 00:00; 30.03.2019 00:15;14773;5224;4164;4;0;1191;4282
30.03.2019 00:15; 30.03.2019 00:30;14695;5161;3962;4;0;1211;4171
30.03.2019 00:30; 30.03.2019 00:45;14653;5076;3790;4;0;1202;4092
30.03.2019 00:45; 30.03.2019 01:00;14632;4663;3591;4;0;1183;4018
30.03.2019 01:00; 30.03.2019 01:15;14663;4475;3436;4;0;1166;3971
30.03.2019 01:15; 30.03.2019 01:30;14617;4479;3296;4;0;1116;3987
30.03.2019 01:30; 30.03.2019 01:45;14644;4460;2923;4;0;1070;4061
30.03.2019 01:45; 30.03.2019 02:00;14652;4471;2804;4;0;1056;4048
30.03.2019 02:00; 30.03.2019 02:15;14588;4541;2795;4;0;1094;3957
30.03.2019 02:15; 30.03.2019 02:30;14446;4506;2743;4;0;1114;3928
30.03.2019 02:30; 30.03.2019 02:45;14354;4509;2807;4;0;1143;3996
30.03.2019 02:45; 30.03.2019 03:00;14336;4498;2769;4;0;1187;4043
30.03.2019 03:00; 30.03.2019 03:15;14243;4312;2698;4;0;1204;4119
30.03.2019 03:15; 30.03.2019 03:30;14148;4319;2611;4;0;1131;4289
30.03.2019 03:30; 30.03.2019 03:45;14038;4190;2603;4;0;1150;4347
30.03.2019 03:45; 30.03.2019 04:00;13836;4126;2594;4;0;1135;4387
30.03.2019 04:00; 30.03.2019 04:15;13776;4306;2582;4;0;1164;4464
30.03.2019 04:15; 30.03.2019 04:30;13763;4299;2583;4;0;1231;4493
30.03.2019 04:30; 30.03.2019 04:45;13777;4311;2589;4;0;1252;4527
30.03.2019 04:45; 30.03.2019 05:00;13763;4322;2593;4;0;1216;4659
30.03.2019 05:00; 30.03.2019 05:15;13752;4183;2612;4;0;1185;4737
30.03.2019 05:15; 30.03.2019 05:30;13770;4200;2604;4;0;1193;4805
30.03.2019 05:30; 30.03.2019 05:45;13777;4185;2632;4;0;1222;4793
30.03.2019 05:45; 30.03.2019 06:00;13748;4188;2603;4;17;1271;4750
30.03.2019 06:00; 30.03.2019 06:15;13728;4221;2567;4;155;1276;4749
30.03.2019 06:15; 30.03.2019 06:30;13737;4230;2581;4;538;1297;4840
30.03.2019 06:30; 30.03.2019 06:45;13696;4227;2603;4;1411;1304;4833
30.03.2019 06:45; 30.03.2019 07:00;13600;4240;2624;4;2602;1315;4829
30.03.2019 07:00; 30.03.2019 07:15;13715;4271;2578;4;4037;1329;4894
30.03.2019 07:15; 30.03.2019 07:30;13749;4202;2601;4;5668;1374;4821
30.03.2019 07:30; 30.03.2019 07:45;13737;4034;2616;4;7437;1391;4990
30.03.2019 07:45; 30.03.2019 08:00;13702;3892;2645;4;9310;1387;4982
30.03.2019 08:00; 30.03.2019 08:15;13739;3681;2619;4;11137;1375;4752
30.03.2019 08:15; 30.03.2019 08:30;13707;3645;2565;4;13189;1321;4299
30.03.2019 08:30; 30.03.2019 08:45;13645;3634;2553;4;15099;1258;3765
30.03.2019 08:45; 30.03.2019 09:00;13512;3496;2534;4;16828;1238;3185
30.03.2019 09:00; 30.03.2019 09:15;13319;3423;2305;4;18501;1237;2599
30.03.2019 09:15; 30.03.2019 09:30;13234;3403;2289;4;20144;1249;2138
30.03.2019 09:30; 30.03.2019 09:45;12990;3398;2301;4;21557;1227;1788
30.03.2019 09:45; 30.03.2019 10:00;12794;3403;2276;4;22819;1253;1733
30.03.2019 10:00; 30.03.2019 10:15;12518;3366;2125;4;23850;1259;1683
30.03.2019 10:15; 30.03.2019 10:30;12345;3326;2130;4;24876;1231;1760
30.03.2019 10:30; 30.03.2019 10:45;12130;3321;2117;4;25758;1201;2016
30.03.2019 10:45; 30.03.2019 11:00;11906;3305;2112;4;26506;1195;2368
30.03.2019 11:00; 30.03.2019 11:15;11663;3209;2109;4;27056;1193;2783
30.03.2019 11:15; 30.03.2019 11:30;11546;3210;2114;4;27644;1205;3145
30.03.2019 11:30; 30.03.2019 11:45;11532;3194;2110;4;28025;1244;3572
30.03.2019 11:45; 30.03.2019 12:00;11277;3121;2109;4;28234;1258;4137
30.03.2019 12:00; 30.03.2019 12:15;11107;2875;2081;4;28326;1217;4621
30.03.2019 12:15; 30.03.2019 12:30;10919;2870;2053;4;28264;1193;5078
30.03.2019 12:30; 30.03.2019 12:45;10453;2888;2056;4;28137;1241;5628
30.03.2019 12:45; 30.03.2019 13:00;9937;2879;2052;4;27771;1193;6040
30.03.2019 13:00; 30.03.2019 13:15;9964;2841;2049;4;27310;1133;6452
30.03.2019 13:15; 30.03.2019 13:30;9927;2857;2013;4;26663;1090;6785
30.03.2019 13:30; 30.03.2019 13:45;9886;2846;1939;4;25906;1052;7108
30.03.2019 13:45; 30.03.2019 14:00;9850;2828;1947;4;25050;1031;7441
30.03.2019 14:00; 30.03.2019 14:15;9525;2844;1956;4;24157;982;7814
30.03.2019 14:15; 30.03.2019 14:30;9238;2860;1954;4;23159;1025;7998
30.03.2019 14:30; 30.03.2019 14:45;9227;2847;1940;4;22021;1003;8063
30.03.2019 14:45; 30.03.2019 15:00;9635;2857;1937;4;20728;1032;7997
30.03.2019 15:00; 30.03.2019 15:15;10062;2969;1955;4;19403;1035;7975
30.03.2019 15:15; 30.03.2019 15:30;10476;2977;1974;4;17881;1032;7818
30.03.2019 15:30; 30.03.2019 15:45;10802;2990;1981;4;16366;1042;7655
30.03.2019 15:45; 30.03.2019 16:00;11209;2987;1978;4;14767;1043;7696
30.03.2019 16:00; 30.03.2019 16:15;11837;3124;2000;4;13077;1121;7592
30.03.2019 16:15; 30.03.2019 16:30;12409;3122;2086;4;11344;1148;7425
30.03.2019 16:30; 30.03.2019 16:45;12905;3120;2123;4;9550;1089;7041
30.03.2019 16:45; 30.03.2019 17:00;13313;3202;2314;4;7776;1144;6620
30.03.2019 17:00; 30.03.2019 17:15;13509;3321;2562;4;6092;1206;5976
30.03.2019 17:15; 30.03.2019 17:30;13673;3421;2662;4;4510;1261;5698
30.03.2019 17:30; 30.03.2019 17:45;13746;3560;2711;4;3092;1332;5522
30.03.2019 17:45; 30.03.2019 18:00;13797;3641;2764;4;1962;1379;5268
30.03.2019 18:00; 30.03.2019 18:15;13852;3994;2947;4;1084;1479;4967
30.03.2019 18:15; 30.03.2019 18:30;13955;3966;3105;4;521;1513;4908
30.03.2019 18:30; 30.03.2019 18:45;13944;3993;3131;4;140;1449;4905
30.03.2019 18:45; 30.03.2019 19:00;14007;3968;3194;4;16;1438;4917
30.03.2019 19:00; 30.03.2019 19:15;13978;4001;3238;4;0;1530;4977
30.03.2019 19:15; 30.03.2019 19:30;14022;3973;3235;4;0;1722;5024
30.03.2019 19:30; 30.03.2019 19:45;13978;4066;3246;4;0;1815;4975
30.03.2019 19:45; 30.03.2019 20:00;13992;4101;3410;4;0;1867;5046
30.03.2019 20:00; 30.03.2019 20:15;14007;3913;3426;4;0;1894;5100
30.03.2019 20:15; 30.03.2019 20:30;13996;3838;3418;4;0;1898;5045
30.03.2019 20:30; 30.03.2019 20:45;13978;3861;3441;4;0;1933;5258
30.03.2019 20:45; 30.03.2019 21:00;13952;3877;3542;4;0;1868;5440
30.03.2019 21:00; 30.03.2019 21:15;14012;3845;3495;4;0;1934;5613
30.03.2019 21:15; 30.03.2019 21:30;14007;3835;3466;4;0;2159;5697
30.03.2019 21:30; 30.03.2019 21:45;13983;3833;3478;4;0;2204;5713
30.03.2019 21:45; 30.03.2019 22:00;13948;3809;3418;4;0;2056;5820
30.03.2019 22:00; 30.03.2019 22:15;13977;3827;3178;4;0;2042;5889
30.03.2019 22:15; 30.03.2019 22:30;13956;3808;3055;4;0;2102;5989
30.03.2019 22:30; 30.03.2019 22:45;13931;3841;3069;4;0;2178;6233
30.03.2019 22:45; 30.03.2019 23:00;13885;3829;3055;4;0;2248;6558
30.03.2019 23:00; 30.03.2019 23:15;13930;3795;3013;4;0;2220;6716
30.03.2019 23:15; 30.03.2019 23:30;13945;3784;2900;4;0;2176;6872
30.03.2019 23:30; 30.03.2019 23:45;13931;3774;2753;4;0;2139;6998
30.03.2019 23:45; 31.03.2019 00:00;13912;3774;2654;4;0;2181;6801
31.03.2019 00:00; 31.03.2019 00:15;13911;3437;2617;4;0;2296;6626
31.03.2019 00:15; 31.03.2019 00:30;13757;3350;2605;4;0;2319;6739
31.03.2019 00:30; 31.03.2019 00:45;13556;3316;2635;4;0;2451;6969
31.03.2019 00:45; 31.03.2019 01:00;13368;3294;2680;4;0;2668;7058
31.03.2019 01:00; 31.03.2019 01:15;13332;3284;2690;4;0;2619;7070
31.03.2019 01:15; 31.03.2019 01:30;13249;3232;2695;4;0;2676;7118
31.03.2019 01:30; 31.03.2019 01:45;13197;3271;2731;4;0;2760;7086
31.03.2019 01:45; 31.03.2019 02:00;13016;3109;2703;4;0;2895;6906
31.03.2019 02:00; 31.03.2019 02:15;;;;;;;
31.03.2019 02:15; 31.03.2019 02:30;;;;;;;
31.03.2019 02:30; 31.03.2019 02:45;;;;;;;
31.03.2019 02:45; 31.03.2019 03:00;;;;;;;
31.03.2019 03:00; 31.03.2019 03:15;12781;3090;2718;4;0;3070;6386
31.03.2019 03:15; 31.03.2019 03:30;12448;3089;2710;4;0;3261;6598
31.03.2019 03:30; 31.03.2019 03:45;12227;3090;2709;4;0;3346;6525
31.03.2019 03:45; 31.03.2019 04:00;12136;3084;2712;4;0;3360;6761
31.03.2019 04:00; 31.03.2019 04:15;11886;3093;2725;4;0;3414;6969
31.03.2019 04:15; 31.03.2019 04:30;11488;3126;2727;4;0;3553;6964
31.03.2019 04:30; 31.03.2019 04:45;11297;3108;2721;4;0;3548;7053
31.03.2019 04:45; 31.03.2019 05:00;11109;3166;2724;4;0;3560;6973
31.03.2019 05:00; 31.03.2019 05:15;10891;3227;2690;4;0;3531;7007
31.03.2019 05:15; 31.03.2019 05:30;10882;3215;2704;4;0;3724;7003
31.03.2019 05:30; 31.03.2019 05:45;10679;3246;2700;4;0;3812;7019
31.03.2019 05:45; 31.03.2019 06:00;10662;3182;2701;4;0;3881;6995
31.03.2019 06:00; 31.03.2019 06:15;10658;3057;2725;4;0;3611;7059
31.03.2019 06:15; 31.03.2019 06:30;10449;3060;2718;4;0;3389;7101
31.03.2019 06:30; 31.03.2019 06:45;10544;3078;2723;4;0;3232;7188
31.03.2019 06:45; 31.03.2019 07:00;10783;3056;2725;4;18;3095;7038
31.03.2019 07:00; 31.03.2019 07:15;11077;3127;2738;4;158;3011;6891
31.03.2019 07:15; 31.03.2019 07:30;11078;3121;2723;4;525;3151;6774
31.03.2019 07:30; 31.03.2019 07:45;11047;3021;2723;4;1229;3115;6648
31.03.2019 07:45; 31.03.2019 08:00;11011;2884;2720;4;2240;3039;6506
31.03.2019 08:00; 31.03.2019 08:15;11111;2937;2717;4;3465;2930;6501
31.03.2019 08:15; 31.03.2019 08:30;10904;2971;2717;4;4821;2854;6344
31.03.2019 08:30; 31.03.2019 08:45;10668;3015;2645;4;6229;2755;6142
31.03.2019 08:45; 31.03.2019 09:00;10512;2974;2494;4;7683;2550;6209
31.03.2019 09:00; 31.03.2019 09:15;10359;3018;2217;4;9116;2471;6380
31.03.2019 09:15; 31.03.2019 09:30;10244;2996;1974;4;10701;2634;6800
31.03.2019 09:30; 31.03.2019 09:45;10202;3018;1967;4;12103;2641;7188
31.03.2019 09:45; 31.03.2019 10:00;9909;2966;1977;4;13472;2699;7789
31.03.2019 10:00; 31.03.2019 10:15;9470;2809;1800;4;14731;2619;8221
31.03.2019 10:15; 31.03.2019 10:30;9120;2806;1802;4;15852;2434;8162
31.03.2019 10:30; 31.03.2019 10:45;8844;2805;1799;4;17010;2420;8209
31.03.2019 10:45; 31.03.2019 11:00;8592;2761;1815;4;18044;2418;7902
31.03.2019 11:00; 31.03.2019 11:15;8573;2706;1658;4;18960;2484;7937
31.03.2019 11:15; 31.03.2019 11:30;8596;2680;1659;4;19743;2601;7870
31.03.2019 11:30; 31.03.2019 11:45;8600;2706;1677;4;20458;2529;7783
31.03.2019 11:45; 31.03.2019 12:00;8607;2694;1684;4;21056;2591;7650
31.03.2019 12:00; 31.03.2019 12:15;8629;2675;1679;4;21662;2509;7706
31.03.2019 12:15; 31.03.2019 12:30;8424;2686;1697;4;21985;2534;7729
31.03.2019 12:30; 31.03.2019 12:45;8095;2679;1699;4;22435;2534;7707
31.03.2019 12:45; 31.03.2019 13:00;7942;2681;1719;4;22757;2469;7749
31.03.2019 13:00; 31.03.2019 13:15;7878;2567;1716;4;22768;2325;7852
31.03.2019 13:15; 31.03.2019 13:30;7842;2550;1732;4;22620;2187;7848
31.03.2019 13:30; 31.03.2019 13:45;7797;2548;1743;4;22508;2177;7868
31.03.2019 13:45; 31.03.2019 14:00;7758;2522;1731;4;22393;2175;7728
31.03.2019 14:00; 31.03.2019 14:15;7672;2518;1751;4;22175;2150;7655
31.03.2019 14:15; 31.03.2019 14:30;7651;2526;1797;4;21753;2100;7772
31.03.2019 14:30; 31.03.2019 14:45;7680;2515;1809;4;21338;2018;7949
31.03.2019 14:45; 31.03.2019 15:00;7675;2514;1802;4;20945;1970;7843
31.03.2019 15:00; 31.03.2019 15:15;7638;2519;1802;4;20184;2011;7992
31.03.2019 15:15; 31.03.2019 15:30;7658;2508;1796;4;19459;1992;8047
31.03.2019 15:30; 31.03.2019 15:45;7779;2519;1803;4;18734;1956;8058
31.03.2019 15:45; 31.03.2019 16:00;7761;2524;1814;4;17868;1863;8253
31.03.2019 16:00; 31.03.2019 16:15;7592;2572;1916;4;16845;1869;8185
31.03.2019 16:15; 31.03.2019 16:30;7554;2597;1920;4;15700;1928;8081
31.03.2019 16:30; 31.03.2019 16:45;7331;2600;1913;4;14543;1957;8296
31.03.2019 16:45; 31.03.2019 17:00;7428;2650;1905;4;13260;1957;8426
31.03.2019 17:00; 31.03.2019 17:15;7813;2682;1946;4;11908;1934;8641
31.03.2019 17:15; 31.03.2019 17:30;8471;2759;1951;4;10440;1901;8818
31.03.2019 17:30; 31.03.2019 17:45;8976;2910;1956;4;8969;1819;8938
31.03.2019 17:45; 31.03.2019 18:00;9679;2964;1981;4;7391;1728;9101
31.03.2019 18:00; 31.03.2019 18:15;10812;3215;2066;4;5818;1759;9229
31.03.2019 18:15; 31.03.2019 18:30;12111;3257;2147;4;4376;1783;9359
31.03.2019 18:30; 31.03.2019 18:45;13324;3285;2206;4;3106;1826;9584
31.03.2019 18:45; 31.03.2019 19:00;13993;3384;2230;4;2014;1837;9714
31.03.2019 19:00; 31.03.2019 19:15;14285;3621;2243;4;1141;1822;9827
31.03.2019 19:15; 31.03.2019 19:30;14472;3637;2253;4;562;1874;10055
31.03.2019 19:30; 31.03.2019 19:45;14633;3671;2268;4;182;1864;10252
31.03.2019 19:45; 31.03.2019 20:00;14747;3700;2232;4;32;1826;10726
31.03.2019 20:00; 31.03.2019 20:15;14753;3751;2081;4;10;1766;11264
31.03.2019 20:15; 31.03.2019 20:30;14774;3771;2173;4;40;1631;11757
31.03.2019 20:30; 31.03.2019 20:45;14777;3779;2193;4;52;1503;12311
31.03.2019 20:45; 31.03.2019 21:00;14772;3787;2208;4;20;1466;12678
31.03.2019 21:00; 31.03.2019 21:15;14804;3792;2174;4;0;1443;12805
31.03.2019 21:15; 31.03.2019 21:30;14772;3781;2150;4;0;1452;12919
31.03.2019 21:30; 31.03.2019 21:45;14786;3780;2096;4;0;1456;12970
31.03.2019 21:45; 31.03.2019 22:00;14731;3778;2057;4;0;1381;13063
31.03.2019 22:00; 31.03.2019 22:15;14766;3813;1967;4;0;1289;13121
31.03.2019 22:15; 31.03.2019 22:30;14772;3832;1944;4;0;1223;13243
31.03.2019 22:30; 31.03.2019 22:45;14752;3789;1930;4;0;1184;13195
31.03.2019 22:45; 31.03.2019 23:00;14517;3780;1915;4;0;1192;13059
31.03.2019 23:00; 31.03.2019 23:15;14168;3646;1923;4;0;1188;12904
31.03.2019 23:15; 31.03.2019 23:30;13780;3591;1903;4;0;1198;12959
31.03.2019 23:30; 31.03.2019 23:45;13619;3602;1904;4;0;1147;13014
31.03.2019 23:45; 01.04.2019 00:00;13211;3608;1897;4;0;1126;13129
01.04.2019 00:00; 01.04.2019 00:15;12674;3545;1938;4;0;1110;13169
01.04.2019 00:15; 01.04.2019 00:30;12446;3548;1959;4;0;1081;13113
01.04.2019 00:30; 01.04.2019 00:45;12281;3550;1948;4;0;996;12882
01.04.2019 00:45; 01.04.2019 01:00;12132;3547;1906;4;0;933;12671
01.04.2019 01:00; 01.04.2019 01:15;11804;3534;1908;4;0;914;12534
01.04.2019 01:15; 01.04.2019 01:30;11522;3514;1896;4;0;897;12330
01.04.2019 01:30; 01.04.2019 01:45;11520;3526;1905;4;0;930;12113
01.04.2019 01:45; 01.04.2019 02:00;11464;3509;1904;4;0;887;11962
01.04.2019 02:00; 01.04.2019 02:15;11468;3526;1917;4;0;798;12113
01.04.2019 02:15; 01.04.2019 02:30;11545;3527;1892;4;0;726;12214
01.04.2019 02:30; 01.04.2019 02:45;11653;3522;1895;4;0;693;12182
01.04.2019 02:45; 01.04.2019 03:00;11659;3553;1994;4;0;688;12086
01.04.2019 03:00; 01.04.2019 03:15;11624;3671;2076;4;0;656;11938
01.04.2019 03:15; 01.04.2019 03:30;11625;3660;2094;4;0;632;11737
01.04.2019 03:30; 01.04.2019 03:45;11917;3698;2179;4;0;603;11598
01.04.2019 03:45; 01.04.2019 04:00;12121;3743;2241;4;0;587;11485
01.04.2019 04:00; 01.04.2019 04:15;12176;3846;2333;4;0;601;11375
01.04.2019 04:15; 01.04.2019 04:30;12253;3892;2332;4;0;612;11292
01.04.2019 04:30; 01.04.2019 04:45;12459;3904;2341;4;0;578;11195
01.04.2019 04:45; 01.04.2019 05:00;12742;4019;2398;4;0;562;11211
01.04.2019 05:00; 01.04.2019 05:15;13236;4473;2579;4;0;550;11127
01.04.2019 05:15; 01.04.2019 05:30;13884;4606;2749;4;0;514;11096
01.04.2019 05:30; 01.04.2019 05:45;14583;4819;2961;4;0;467;11133
01.04.2019 05:45; 01.04.2019 06:00;15024;5029;3319;4;0;443;11182
01.04.2019 06:00; 01.04.2019 06:15;15311;5785;3577;4;0;445;11343
01.04.2019 06:15; 01.04.2019 06:30;15577;5906;3801;4;0;405;11420
01.04.2019 06:30; 01.04.2019 06:45;15695;5924;3935;4;0;431;11459
01.04.2019 06:45; 01.04.2019 07:00;15581;5944;4036;4;44;443;11463
01.04.2019 07:00; 01.04.2019 07:15;15561;6128;4102;4;237;467;11549
01.04.2019 07:15; 01.04.2019 07:30;15759;6105;4039;4;725;501;11391
01.04.2019 07:30; 01.04.2019 07:45;15878;6089;3968;4;1682;477;11133
01.04.2019 07:45; 01.04.2019 08:00;15957;6105;3955;4;2929;516;10878
01.04.2019 08:00; 01.04.2019 08:15;15982;6195;3926;4;4395;549;10597
01.04.2019 08:15; 01.04.2019 08:30;16004;6216;3955;4;5982;580;10041
01.04.2019 08:30; 01.04.2019 08:45;16010;6221;4000;4;7695;616;9113
01.04.2019 08:45; 01.04.2019 09:00;15945;6213;3970;4;9597;641;7978
01.04.2019 09:00; 01.04.2019 09:15;16049;6066;3825;4;11541;647;6891
01.04.2019 09:15; 01.04.2019 09:30;16076;6034;3737;4;13499;698;5995
01.04.2019 09:30; 01.04.2019 09:45;16118;6046;3697;4;15294;724;5272
01.04.2019 09:45; 01.04.2019 10:00;16128;6046;3656;4;17020;773;4974
01.04.2019 10:00; 01.04.2019 10:15;16225;5921;3614;4;18715;809;5115
01.04.2019 10:15; 01.04.2019 10:30;16195;5923;3605;4;20261;822;5431
01.04.2019 10:30; 01.04.2019 10:45;16199;5895;3597;4;21686;837;5820
01.04.2019 10:45; 01.04.2019 11:00;16128;5644;3584;4;23021;846;6202
01.04.2019 11:00; 01.04.2019 11:15;15937;5541;3507;4;24278;877;6651
01.04.2019 11:15; 01.04.2019 11:30;15708;5476;3422;4;25403;882;6832
01.04.2019 11:30; 01.04.2019 11:45;15588;5577;3362;4;26190;867;6727
01.04.2019 11:45; 01.04.2019 12:00;15421;5466;3313;4;27016;862;6737
01.04.2019 12:00; 01.04.2019 12:15;15276;5323;3108;4;27774;836;6727
01.04.2019 12:15; 01.04.2019 12:30;15207;5227;3066;4;28327;846;6860
01.04.2019 12:30; 01.04.2019 12:45;14949;5256;3059;4;28743;871;6833
01.04.2019 12:45; 01.04.2019 13:00;14820;5552;3000;4;29117;898;6799
01.04.2019 13:00; 01.04.2019 13:15;14983;5434;2967;4;29378;943;6847
01.04.2019 13:15; 01.04.2019 13:30;14945;5492;2905;4;29400;1017;7019
01.04.2019 13:30; 01.04.2019 13:45;14898;5349;2900;4;29306;1053;7212
01.04.2019 13:45; 01.04.2019 14:00;14869;5352;2860;4;29070;1138;7429
01.04.2019 14:00; 01.04.2019 14:15;14675;5184;2827;4;28715;1283;7670
01.04.2019 14:15; 01.04.2019 14:30;14677;5155;2795;4;28359;1401;7868
01.04.2019 14:30; 01.04.2019 14:45;14715;5061;2792;4;27681;1510;8127
01.04.2019 14:45; 01.04.2019 15:00;14372;5017;2791;4;26898;1556;8405
01.04.2019 15:00; 01.04.2019 15:15;14153;4841;2789;4;26007;1659;8757
01.04.2019 15:15; 01.04.2019 15:30;14248;4888;2770;4;24917;1749;8908
01.04.2019 15:30; 01.04.2019 15:45;14091;4914;2766;4;23761;1720;9201
01.04.2019 15:45; 01.04.2019 16:00;14000;4981;2758;4;22510;1697;9444
01.04.2019 16:00; 01.04.2019 16:15;13910;5027;2762;4;21092;1655;9715
01.04.2019 16:15; 01.04.2019 16:30;13962;5212;2775;4;19482;1696;9954
01.04.2019 16:30; 01.04.2019 16:45;14197;5417;2881;4;17826;1670;10110
01.04.2019 16:45; 01.04.2019 17:00;14378;5503;3033;4;16122;1638;10271
01.04.2019 17:00; 01.04.2019 17:15;14643;5689;3229;4;14293;1706;10525
01.04.2019 17:15; 01.04.2019 17:30;14954;5697;3334;4;12377;1696;10710
01.04.2019 17:30; 01.04.2019 17:45;15408;5687;3367;4;10373;1693;10829
01.04.2019 17:45; 01.04.2019 18:00;15759;5744;3401;4;8528;1699;10832
01.04.2019 18:00; 01.04.2019 18:15;15890;5955;3471;4;6719;1676;10782
01.04.2019 18:15; 01.04.2019 18:30;15982;5932;3491;4;4994;1667;10898
01.04.2019 18:30; 01.04.2019 18:45;16005;5948;3635;4;3516;1712;10984
01.04.2019 18:45; 01.04.2019 19:00;16111;6000;3822;4;2235;1719;10901
01.04.2019 19:00; 01.04.2019 19:15;16191;6109;4007;4;1249;1679;10618
01.04.2019 19:15; 01.04.2019 19:30;16318;6141;4117;4;645;1684;10580
01.04.2019 19:30; 01.04.2019 19:45;16380;6157;4167;4;218;1760;10988
01.04.2019 19:45; 01.04.2019 20:00;16377;6158;4182;4;40;1845;11837
01.04.2019 20:00; 01.04.2019 20:15;16352;6163;4240;4;1;1949;12710
01.04.2019 20:15; 01.04.2019 20:30;16358;6174;4192;4;0;2132;13958
01.04.2019 20:30; 01.04.2019 20:45;16296;6163;4125;4;0;2191;15099
01.04.2019 20:45; 01.04.2019 21:00;16305;6152;3935;4;0;2275;16234
01.04.2019 21:00; 01.04.2019 21:15;16168;5991;3692;4;0;2378;17352
01.04.2019 21:15; 01.04.2019 21:30;16161;5979;3519;4;0;2408;18399
01.04.2019 21:30; 01.04.2019 21:45;16136;5984;3344;4;0;2525;19209
01.04.2019 21:45; 01.04.2019 22:00;16000;5934;3209;4;0;2689;19722
01.04.2019 22:00; 01.04.2019 22:15;16068;5858;3182;4;0;2793;19800
01.04.2019 22:15; 01.04.2019 22:30;15939;5861;3125;4;0;2911;20154
01.04.2019 22:30; 01.04.2019 22:45;15749;5570;3097;4;0;3009;20248
01.04.2019 22:45; 01.04.2019 23:00;15445;5163;3011;4;0;3050;20289
01.04.2019 23:00; 01.04.2019 23:15;15055;4502;2817;4;0;3113;20484
01.04.2019 23:15; 01.04.2019 23:30;14809;4416;2739;4;0;3174;20708
01.04.2019 23:30; 01.04.2019 23:45;14537;4379;2645;4;0;3330;20763
01.04.2019 23:45; 02.04.2019 00:00;14427;4363;2629;4;0;3446;20679
02.04.2019 00:00; 02.04.2019 00:15;14424;4129;2889;4;0;3498;20664
02.04.2019 00:15; 02.04.2019 00:30;14131;3985;2869;4;0;3599;20570
02.04.2019 00:30; 02.04.2019 00:45;13646;3915;2845;4;0;3711;20359
02.04.2019 00:45; 02.04.2019 01:00;13437;3893;2790;4;0;3833;20123
02.04.2019 01:00; 02.04.2019 01:15;13329;3899;2742;4;0;3982;20015
02.04.2019 01:15; 02.04.2019 01:30;13278;3863;2759;4;0;4048;19856
02.04.2019 01:30; 02.04.2019 01:45;13229;3896;2755;4;0;4091;19635
02.04.2019 01:45; 02.04.2019 02:00;13217;3883;2694;4;0;4115;19429
02.04.2019 02:00; 02.04.2019 02:15;13139;3860;2690;4;0;4175;19329
02.04.2019 02:15; 02.04.2019 02:30;13152;3888;2669;4;0;4218;19172
02.04.2019 02:30; 02.04.2019 02:45;13217;3916;2687;4;0;4248;18869
02.04.2019 02:45; 02.04.2019 03:00;13248;3940;2802;4;0;4265;18564
02.04.2019 03:00; 02.04.2019 03:15;13131;3898;2818;4;0;4050;18268
02.04.2019 03:15; 02.04.2019 03:30;13118;3905;2805;4;0;3955;17982
02.04.2019 03:30; 02.04.2019 03:45;13129;3942;2805;4;0;3895;17675
02.04.2019 03:45; 02.04.2019 04:00;13364;3929;2759;4;0;3841;17641
02.04.2019 04:00; 02.04.2019 04:15;13651;3994;2681;4;0;3882;17537
02.04.2019 04:15; 02.04.2019 04:30;13828;4005;2717;4;0;3984;17406
02.04.2019 04:30; 02.04.2019 04:45;14073;4025;2751;4;0;3950;17255
02.04.2019 04:45; 02.04.2019 05:00;14430;4142;2810;4;0;3904;17061
02.04.2019 05:00; 02.04.2019 05:15;14864;4487;2939;4;0;3873;16800
02.04.2019 05:15; 02.04.2019 05:30;15358;4605;3036;4;0;3840;16582
02.04.2019 05:30; 02.04.2019 05:45;15739;4847;3294;4;0;3720;16358
02.04.2019 05:45; 02.04.2019 06:00;16144;4902;3680;4;0;3631;16227
02.04.2019 06:00; 02.04.2019 06:15;16346;5305;4079;4;0;3623;16528
02.04.2019 06:15; 02.04.2019 06:30;16396;5377;4312;4;0;3617;16690
02.04.2019 06:30; 02.04.2019 06:45;16351;5454;4506;4;2;3689;16619
02.04.2019 06:45; 02.04.2019 07:00;16301;5590;4633;4;56;3706;16511
02.04.2019 07:00; 02.04.2019 07:15;16243;5596;4535;4;308;3712;16319
02.04.2019 07:15; 02.04.2019 07:30;16327;5591;4602;4;888;3689;15746
02.04.2019 07:30; 02.04.2019 07:45;16304;5606;4606;4;1830;3723;15218
02.04.2019 07:45; 02.04.2019 08:00;16413;5593;4603;4;2995;3759;14949
02.04.2019 08:00; 02.04.2019 08:15;16394;5589;4516;4;4373;3765;14425
02.04.2019 08:15; 02.04.2019 08:30;16393;5649;4477;4;5890;3770;13779
02.04.2019 08:30; 02.04.2019 08:45;16375;5562;4501;4;7583;3695;12908
