Begin;End;Load Forecast;Actual Load
06.02.2018 17:30; 06.02.2018 17:45;83202;80713
06.02.2018 17:45; 06.02.2018 18:00;83794;82331
06.02.2018 18:00; 06.02.2018 18:15;83821;82735
06.02.2018 18:15; 06.02.2018 18:30;84129;82442
06.02.2018 18:30; 06.02.2018 18:45;84186;82584
06.02.2018 18:45; 06.02.2018 19:00;84047;82533
06.02.2018 19:00; 06.02.2018 19:15;83518;82094
06.02.2018 19:15; 06.02.2018 19:30;82778;81015
06.02.2018 19:30; 06.02.2018 19:45;82172;79947
06.02.2018 19:45; 06.02.2018 20:00;81341;79320
06.02.2018 20:00; 06.02.2018 20:15;79812;78388
06.02.2018 20:15; 06.02.2018 20:30;78303;76933
06.02.2018 20:30; 06.02.2018 20:45;77295;75756
06.02.2018 20:45; 06.02.2018 21:00;76228;74442
06.02.2018 21:00; 06.02.2018 21:15;75158;74060
06.02.2018 21:15; 06.02.2018 21:30;74371;73186
06.02.2018 21:30; 06.02.2018 21:45;73737;72247
06.02.2018 21:45; 06.02.2018 22:00;72912;71366
06.02.2018 22:00; 06.02.2018 22:15;72977;71460
06.02.2018 22:15; 06.02.2018 22:30;72153;70888
06.02.2018 22:30; 06.02.2018 22:45;71095;69788
06.02.2018 22:45; 06.02.2018 23:00;69635;68747
06.02.2018 23:00; 06.02.2018 23:15;67980;67997
06.02.2018 23:15; 06.02.2018 23:30;66854;66798
06.02.2018 23:30; 06.02.2018 23:45;65844;65899
06.02.2018 23:45; 07.02.2018 00:00;64949;64961
07.02.2018 00:00; 07.02.2018 00:15;63665;64014
07.02.2018 00:15; 07.02.2018 00:30;63055;63203
07.02.2018 00:30; 07.02.2018 00:45;62441;62802
07.02.2018 00:45; 07.02.2018 01:00;61746;62020
07.02.2018 01:00; 07.02.2018 01:15;61062;61458
07.02.2018 01:15; 07.02.2018 01:30;60700;61263
07.02.2018 01:30; 07.02.2018 01:45;60421;60826
07.02.2018 01:45; 07.02.2018 02:00;60081;60393
07.02.2018 02:00; 07.02.2018 02:15;59691;59984
07.02.2018 02:15; 07.02.2018 02:30;59581;59684
07.02.2018 02:30; 07.02.2018 02:45;59576;59504
07.02.2018 02:45; 07.02.2018 03:00;59624;59490
07.02.2018 03:00; 07.02.2018 03:15;59676;59566
07.02.2018 03:15; 07.02.2018 03:30;59774;59679
07.02.2018 03:30; 07.02.2018 03:45;59774;59872
07.02.2018 03:45; 07.02.2018 04:00;59980;59769
07.02.2018 04:00; 07.02.2018 04:15;60391;60039
07.02.2018 04:15; 07.02.2018 04:30;60733;60436
07.02.2018 04:30; 07.02.2018 04:45;61211;60973
07.02.2018 04:45; 07.02.2018 05:00;61704;61466
07.02.2018 05:00; 07.02.2018 05:15;62949;62154
07.02.2018 05:15; 07.02.2018 05:30;63661;62775
07.02.2018 05:30; 07.02.2018 05:45;64824;63845
07.02.2018 05:45; 07.02.2018 06:00;66149;65697
07.02.2018 06:00; 07.02.2018 06:15;69120;68753
07.02.2018 06:15; 07.02.2018 06:30;71332;71081
07.02.2018 06:30; 07.02.2018 06:45;73332;73473
07.02.2018 06:45; 07.02.2018 07:00;75151;75760
07.02.2018 07:00; 07.02.2018 07:15;77596;77051
07.02.2018 07:15; 07.02.2018 07:30;78788;78338
07.02.2018 07:30; 07.02.2018 07:45;80079;79232
07.02.2018 07:45; 07.02.2018 08:00;80467;79602
07.02.2018 08:00; 07.02.2018 08:15;81300;80268
07.02.2018 08:15; 07.02.2018 08:30;81545;81060
07.02.2018 08:30; 07.02.2018 08:45;81776;81307
07.02.2018 08:45; 07.02.2018 09:00;81918;81409
07.02.2018 09:00; 07.02.2018 09:15;81715;81937
07.02.2018 09:15; 07.02.2018 09:30;81926;82177
07.02.2018 09:30; 07.02.2018 09:45;82149;82383
07.02.2018 09:45; 07.02.2018 10:00;82504;82535
07.02.2018 10:00; 07.02.2018 10:15;82869;82935
07.02.2018 10:15; 07.02.2018 10:30;82847;82789
07.02.2018 10:30; 07.02.2018 10:45;83166;83243
07.02.2018 10:45; 07.02.2018 11:00;83491;83237
07.02.2018 11:00; 07.02.2018 11:15;83481;83133
07.02.2018 11:15; 07.02.2018 11:30;83900;83508
07.02.2018 11:30; 07.02.2018 11:45;83968;83429
07.02.2018 11:45; 07.02.2018 12:00;83444;83278
07.02.2018 12:00; 07.02.2018 12:15;83249;82872
07.02.2018 12:15; 07.02.2018 12:30;83231;82715
07.02.2018 12:30; 07.02.2018 12:45;83154;82815
07.02.2018 12:45; 07.02.2018 13:00;83344;82575
07.02.2018 13:00; 07.02.2018 13:15;83223;82594
07.02.2018 13:15; 07.02.2018 13:30;82789;82787
07.02.2018 13:30; 07.02.2018 13:45;82426;81884
07.02.2018 13:45; 07.02.2018 14:00;81661;81239
07.02.2018 14:00; 07.02.2018 14:15;81517;80900
07.02.2018 14:15; 07.02.2018 14:30;81174;80835
07.02.2018 14:30; 07.02.2018 14:45;81092;80813
07.02.2018 14:45; 07.02.2018 15:00;80746;80582
07.02.2018 15:00; 07.02.2018 15:15;80423;80501
07.02.2018 15:15; 07.02.2018 15:30;80497;80046
07.02.2018 15:30; 07.02.2018 15:45;80086;79977
07.02.2018 15:45; 07.02.2018 16:00;79869;79417
07.02.2018 16:00; 07.02.2018 16:15;79735;79050
07.02.2018 16:15; 07.02.2018 16:30;79424;78833
07.02.2018 16:30; 07.02.2018 16:45;79041;78947
07.02.2018 16:45; 07.02.2018 17:00;80012;79007
07.02.2018 17:00; 07.02.2018 17:15;80616;79075
07.02.2018 17:15; 07.02.2018 17:30;81040;80016
07.02.2018 17:30; 07.02.2018 17:45;81968;81460
07.02.2018 17:45; 07.02.2018 18:00;82698;82969
07.02.2018 18:00; 07.02.2018 18:15;82811;83793
07.02.2018 18:15; 07.02.2018 18:30;82961;83480
07.02.2018 18:30; 07.02.2018 18:45;83190;83714
07.02.2018 18:45; 07.02.2018 19:00;83252;83686
07.02.2018 19:00; 07.02.2018 19:15;82642;83528
07.02.2018 19:15; 07.02.2018 19:30;81915;82300
07.02.2018 19:30; 07.02.2018 19:45;81196;81630
07.02.2018 19:45; 07.02.2018 20:00;80508;80674
07.02.2018 20:00; 07.02.2018 20:15;79030;79786
07.02.2018 20:15; 07.02.2018 20:30;77536;78110
07.02.2018 20:30; 07.02.2018 20:45;76392;76963
07.02.2018 20:45; 07.02.2018 21:00;75518;75648
07.02.2018 21:00; 07.02.2018 21:15;74130;74592
07.02.2018 21:15; 07.02.2018 21:30;73504;74031
07.02.2018 21:30; 07.02.2018 21:45;72767;72855
07.02.2018 21:45; 07.02.2018 22:00;71961;71437
07.02.2018 22:00; 07.02.2018 22:15;72112;71514
07.02.2018 22:15; 07.02.2018 22:30;71699;70827
07.02.2018 22:30; 07.02.2018 22:45;70548;69717
07.02.2018 22:45; 07.02.2018 23:00;69264;68604
07.02.2018 23:00; 07.02.2018 23:15;67748;67438
07.02.2018 23:15; 07.02.2018 23:30;66716;66540
07.02.2018 23:30; 07.02.2018 23:45;65792;65480
07.02.2018 23:45; 08.02.2018 00:00;64719;64694
08.02.2018 00:00; 08.02.2018 00:15;63766;63523
08.02.2018 00:15; 08.02.2018 00:30;63095;62845
08.02.2018 00:30; 08.02.2018 00:45;62510;62276
08.02.2018 00:45; 08.02.2018 01:00;61816;61580
08.02.2018 01:00; 08.02.2018 01:15;61120;61088
08.02.2018 01:15; 08.02.2018 01:30;60796;60811
08.02.2018 01:30; 08.02.2018 01:45;60550;60360
08.02.2018 01:45; 08.02.2018 02:00;60150;60089
08.02.2018 02:00; 08.02.2018 02:15;59802;59895
08.02.2018 02:15; 08.02.2018 02:30;59706;59932
08.02.2018 02:30; 08.02.2018 02:45;59689;59792
08.02.2018 02:45; 08.02.2018 03:00;59661;59982
08.02.2018 03:00; 08.02.2018 03:15;59725;59849
08.02.2018 03:15; 08.02.2018 03:30;59772;60022
08.02.2018 03:30; 08.02.2018 03:45;59838;60121
08.02.2018 03:45; 08.02.2018 04:00;59895;60332
08.02.2018 04:00; 08.02.2018 04:15;60386;60464
08.02.2018 04:15; 08.02.2018 04:30;60729;60458
08.02.2018 04:30; 08.02.2018 04:45;61262;61059
08.02.2018 04:45; 08.02.2018 05:00;61706;61399
08.02.2018 05:00; 08.02.2018 05:15;63044;62554
08.02.2018 05:15; 08.02.2018 05:30;63653;63396
08.02.2018 05:30; 08.02.2018 05:45;64764;64602
08.02.2018 05:45; 08.02.2018 06:00;66192;66134
08.02.2018 06:00; 08.02.2018 06:15;68960;68681
08.02.2018 06:15; 08.02.2018 06:30;71058;70933
08.02.2018 06:30; 08.02.2018 06:45;73035;73253
08.02.2018 06:45; 08.02.2018 07:00;74857;75490
08.02.2018 07:00; 08.02.2018 07:15;77272;77407
08.02.2018 07:15; 08.02.2018 07:30;78545;78960
08.02.2018 07:30; 08.02.2018 07:45;79686;79664
08.02.2018 07:45; 08.02.2018 08:00;80315;80166
08.02.2018 08:00; 08.02.2018 08:15;81175;80930
08.02.2018 08:15; 08.02.2018 08:30;81479;81357
08.02.2018 08:30; 08.02.2018 08:45;81763;81466
08.02.2018 08:45; 08.02.2018 09:00;81886;81351
08.02.2018 09:00; 08.02.2018 09:15;81761;81464
08.02.2018 09:15; 08.02.2018 09:30;81853;81804
08.02.2018 09:30; 08.02.2018 09:45;82245;82351
08.02.2018 09:45; 08.02.2018 10:00;82439;82303
08.02.2018 10:00; 08.02.2018 10:15;82578;82487
08.02.2018 10:15; 08.02.2018 10:30;82714;82654
08.02.2018 10:30; 08.02.2018 10:45;82889;82587
08.02.2018 10:45; 08.02.2018 11:00;83014;82555
08.02.2018 11:00; 08.02.2018 11:15;83237;82839
08.02.2018 11:15; 08.02.2018 11:30;83256;82939
08.02.2018 11:30; 08.02.2018 11:45;83435;83052
08.02.2018 11:45; 08.02.2018 12:00;83144;82861
08.02.2018 12:00; 08.02.2018 12:15;83005;82368
08.02.2018 12:15; 08.02.2018 12:30;82951;82255
08.02.2018 12:30; 08.02.2018 12:45;82767;81627
08.02.2018 12:45; 08.02.2018 13:00;82842;81486
08.02.2018 13:00; 08.02.2018 13:15;82759;81640
08.02.2018 13:15; 08.02.2018 13:30;82367;81615
08.02.2018 13:30; 08.02.2018 13:45;81817;80850
08.02.2018 13:45; 08.02.2018 14:00;81119;80065
08.02.2018 14:00; 08.02.2018 14:15;80946;80189
08.02.2018 14:15; 08.02.2018 14:30;80547;80025
08.02.2018 14:30; 08.02.2018 14:45;80536;79540
08.02.2018 14:45; 08.02.2018 15:00;80192;79407
08.02.2018 15:00; 08.02.2018 15:15;79434;79721
08.02.2018 15:15; 08.02.2018 15:30;79654;79278
08.02.2018 15:30; 08.02.2018 15:45;79318;79016
08.02.2018 15:45; 08.02.2018 16:00;78995;78521
08.02.2018 16:00; 08.02.2018 16:15;79026;78476
08.02.2018 16:15; 08.02.2018 16:30;78627;78226
08.02.2018 16:30; 08.02.2018 16:45;78192;78270
08.02.2018 16:45; 08.02.2018 17:00;79356;78349
08.02.2018 17:00; 08.02.2018 17:15;79895;78689
08.02.2018 17:15; 08.02.2018 17:30;80443;79543
08.02.2018 17:30; 08.02.2018 17:45;81327;81025
08.02.2018 17:45; 08.02.2018 18:00;82173;82548
08.02.2018 18:00; 08.02.2018 18:15;82243;82700
08.02.2018 18:15; 08.02.2018 18:30;82383;82727
08.02.2018 18:30; 08.02.2018 18:45;82553;82783
08.02.2018 18:45; 08.02.2018 19:00;82572;82807
08.02.2018 19:00; 08.02.2018 19:15;82048;81902
08.02.2018 19:15; 08.02.2018 19:30;81458;81107
08.02.2018 19:30; 08.02.2018 19:45;80766;80729
08.02.2018 19:45; 08.02.2018 20:00;80127;80086
08.02.2018 20:00; 08.02.2018 20:15;78669;78809
08.02.2018 20:15; 08.02.2018 20:30;77171;77443
08.02.2018 20:30; 08.02.2018 20:45;76085;76125
08.02.2018 20:45; 08.02.2018 21:00;75163;75165
08.02.2018 21:00; 08.02.2018 21:15;73857;74152
08.02.2018 21:15; 08.02.2018 21:30;73320;73663
08.02.2018 21:30; 08.02.2018 21:45;72522;72481
08.02.2018 21:45; 08.02.2018 22:00;71875;71442
08.02.2018 22:00; 08.02.2018 22:15;71988;71723
08.02.2018 22:15; 08.02.2018 22:30;71402;71456
08.02.2018 22:30; 08.02.2018 22:45;70305;70212
08.02.2018 22:45; 08.02.2018 23:00;69097;69133
08.02.2018 23:00; 08.02.2018 23:15;67625;67757
08.02.2018 23:15; 08.02.2018 23:30;66555;67079
08.02.2018 23:30; 08.02.2018 23:45;65615;66388
08.02.2018 23:45; 09.02.2018 00:00;64713;66020
09.02.2018 00:00; 09.02.2018 00:15;64180;64694
09.02.2018 00:15; 09.02.2018 00:30;63591;64035
09.02.2018 00:30; 09.02.2018 00:45;63007;63465
09.02.2018 00:45; 09.02.2018 01:00;62322;62783
09.02.2018 01:00; 09.02.2018 01:15;61660;61889
09.02.2018 01:15; 09.02.2018 01:30;61306;61474
09.02.2018 01:30; 09.02.2018 01:45;61045;61246
09.02.2018 01:45; 09.02.2018 02:00;60673;60865
09.02.2018 02:00; 09.02.2018 02:15;60294;60428
09.02.2018 02:15; 09.02.2018 02:30;60211;60340
09.02.2018 02:30; 09.02.2018 02:45;60182;60421
09.02.2018 02:45; 09.02.2018 03:00;60159;60357
09.02.2018 03:00; 09.02.2018 03:15;60208;60317
09.02.2018 03:15; 09.02.2018 03:30;60235;60366
09.02.2018 03:30; 09.02.2018 03:45;60255;60353
09.02.2018 03:45; 09.02.2018 04:00;60291;60378
09.02.2018 04:00; 09.02.2018 04:15;60691;60734
09.02.2018 04:15; 09.02.2018 04:30;61066;61179
09.02.2018 04:30; 09.02.2018 04:45;61508;61616
09.02.2018 04:45; 09.02.2018 05:00;62006;61908
09.02.2018 05:00; 09.02.2018 05:15;63222;62768
09.02.2018 05:15; 09.02.2018 05:30;63772;63495
09.02.2018 05:30; 09.02.2018 05:45;64811;64935
09.02.2018 05:45; 09.02.2018 06:00;66298;66261
09.02.2018 06:00; 09.02.2018 06:15;68770;69166
09.02.2018 06:15; 09.02.2018 06:30;70935;71594
09.02.2018 06:30; 09.02.2018 06:45;73084;73514
09.02.2018 06:45; 09.02.2018 07:00;74732;75115
09.02.2018 07:00; 09.02.2018 07:15;76955;77113
09.02.2018 07:15; 09.02.2018 07:30;78269;78371
09.02.2018 07:30; 09.02.2018 07:45;79375;79666
09.02.2018 07:45; 09.02.2018 08:00;79771;80274
09.02.2018 08:00; 09.02.2018 08:15;80678;81056
09.02.2018 08:15; 09.02.2018 08:30;80960;81838
09.02.2018 08:30; 09.02.2018 08:45;81180;82272
09.02.2018 08:45; 09.02.2018 09:00;81341;82037
09.02.2018 09:00; 09.02.2018 09:15;81321;82053
09.02.2018 09:15; 09.02.2018 09:30;81370;82362
09.02.2018 09:30; 09.02.2018 09:45;81615;83090
09.02.2018 09:45; 09.02.2018 10:00;81955;83606
09.02.2018 10:00; 09.02.2018 10:15;81937;83516
09.02.2018 10:15; 09.02.2018 10:30;82173;83199
09.02.2018 10:30; 09.02.2018 10:45;82399;83264
09.02.2018 10:45; 09.02.2018 11:00;82571;83420
09.02.2018 11:00; 09.02.2018 11:15;82553;83714
09.02.2018 11:15; 09.02.2018 11:30;82617;84136
09.02.2018 11:30; 09.02.2018 11:45;82678;83989
09.02.2018 11:45; 09.02.2018 12:00;82321;83936
09.02.2018 12:00; 09.02.2018 12:15;81971;83440
09.02.2018 12:15; 09.02.2018 12:30;81873;83207
09.02.2018 12:30; 09.02.2018 12:45;81636;83028
09.02.2018 12:45; 09.02.2018 13:00;81571;82396
09.02.2018 13:00; 09.02.2018 13:15;81182;82257
09.02.2018 13:15; 09.02.2018 13:30;80665;81545
09.02.2018 13:30; 09.02.2018 13:45;80321;81287
09.02.2018 13:45; 09.02.2018 14:00;79442;80461
09.02.2018 14:00; 09.02.2018 14:15;78954;80107
09.02.2018 14:15; 09.02.2018 14:30;78526;79836
09.02.2018 14:30; 09.02.2018 14:45;78566;79420
09.02.2018 14:45; 09.02.2018 15:00;78294;78963
09.02.2018 15:00; 09.02.2018 15:15;77455;78992
09.02.2018 15:15; 09.02.2018 15:30;77943;78775
09.02.2018 15:30; 09.02.2018 15:45;77663;78271
09.02.2018 15:45; 09.02.2018 16:00;77385;77849
09.02.2018 16:00; 09.02.2018 16:15;77490;77849
09.02.2018 16:15; 09.02.2018 16:30;76904;77856
09.02.2018 16:30; 09.02.2018 16:45;76217;77709
09.02.2018 16:45; 09.02.2018 17:00;77808;78173
09.02.2018 17:00; 09.02.2018 17:15;78573;78574
09.02.2018 17:15; 09.02.2018 17:30;79127;79625
09.02.2018 17:30; 09.02.2018 17:45;79839;80703
09.02.2018 17:45; 09.02.2018 18:00;80647;81758
09.02.2018 18:00; 09.02.2018 18:15;80912;82046
09.02.2018 18:15; 09.02.2018 18:30;81009;81929
09.02.2018 18:30; 09.02.2018 18:45;81144;81763
09.02.2018 18:45; 09.02.2018 19:00;81062;81485
09.02.2018 19:00; 09.02.2018 19:15;80322;80967
09.02.2018 19:15; 09.02.2018 19:30;79628;79820
09.02.2018 19:30; 09.02.2018 19:45;78947;78808
09.02.2018 19:45; 09.02.2018 20:00;78201;78074
09.02.2018 20:00; 09.02.2018 20:15;76559;76713
09.02.2018 20:15; 09.02.2018 20:30;75211;75074
09.02.2018 20:30; 09.02.2018 20:45;74137;73767
09.02.2018 20:45; 09.02.2018 21:00;73108;72273
09.02.2018 21:00; 09.02.2018 21:15;71731;71638
09.02.2018 21:15; 09.02.2018 21:30;71269;70752
09.02.2018 21:30; 09.02.2018 21:45;70526;69612
09.02.2018 21:45; 09.02.2018 22:00;69948;68778
09.02.2018 22:00; 09.02.2018 22:15;70197;69178
09.02.2018 22:15; 09.02.2018 22:30;69869;68487
09.02.2018 22:30; 09.02.2018 22:45;68896;67634
09.02.2018 22:45; 09.02.2018 23:00;67739;66745
09.02.2018 23:00; 09.02.2018 23:15;66365;65744
09.02.2018 23:15; 09.02.2018 23:30;65343;64777
09.02.2018 23:30; 09.02.2018 23:45;64459;63843
09.02.2018 23:45; 10.02.2018 00:00;63409;62895
10.02.2018 00:00; 10.02.2018 00:15;62162;61891
10.02.2018 00:15; 10.02.2018 00:30;61389;61144
10.02.2018 00:30; 10.02.2018 00:45;60713;60325
10.02.2018 00:45; 10.02.2018 01:00;60003;59809
10.02.2018 01:00; 10.02.2018 01:15;59388;58874
10.02.2018 01:15; 10.02.2018 01:30;58880;58179
10.02.2018 01:30; 10.02.2018 01:45;58521;57400
10.02.2018 01:45; 10.02.2018 02:00;58078;57352
10.02.2018 02:00; 10.02.2018 02:15;57781;56882
10.02.2018 02:15; 10.02.2018 02:30;57422;56619
10.02.2018 02:30; 10.02.2018 02:45;57294;56591
10.02.2018 02:45; 10.02.2018 03:00;57187;56167
10.02.2018 03:00; 10.02.2018 03:15;57048;56098
10.02.2018 03:15; 10.02.2018 03:30;56957;55765
10.02.2018 03:30; 10.02.2018 03:45;56860;55705
10.02.2018 03:45; 10.02.2018 04:00;56750;55704
10.02.2018 04:00; 10.02.2018 04:15;56871;55581
10.02.2018 04:15; 10.02.2018 04:30;56889;55881
10.02.2018 04:30; 10.02.2018 04:45;56998;55804
10.02.2018 04:45; 10.02.2018 05:00;57043;55901
10.02.2018 05:00; 10.02.2018 05:15;57376;56246
10.02.2018 05:15; 10.02.2018 05:30;57291;56077
10.02.2018 05:30; 10.02.2018 05:45;57480;56030
10.02.2018 05:45; 10.02.2018 06:00;57645;55912
10.02.2018 06:00; 10.02.2018 06:15;57905;56094
10.02.2018 06:15; 10.02.2018 06:30;58497;56808
10.02.2018 06:30; 10.02.2018 06:45;59305;57287
10.02.2018 06:45; 10.02.2018 07:00;60368;57891
10.02.2018 07:00; 10.02.2018 07:15;61614;58829
10.02.2018 07:15; 10.02.2018 07:30;62491;59780
10.02.2018 07:30; 10.02.2018 07:45;63450;60533
10.02.2018 07:45; 10.02.2018 08:00;64131;61569
10.02.2018 08:00; 10.02.2018 08:15;65305;62983
10.02.2018 08:15; 10.02.2018 08:30;66000;64003
10.02.2018 08:30; 10.02.2018 08:45;66720;64996
10.02.2018 08:45; 10.02.2018 09:00;67506;65993
10.02.2018 09:00; 10.02.2018 09:15;68543;66900
10.02.2018 09:15; 10.02.2018 09:30;69308;67705
10.02.2018 09:30; 10.02.2018 09:45;69776;68566
10.02.2018 09:45; 10.02.2018 10:00;70142;69059
10.02.2018 10:00; 10.02.2018 10:15;70622;69674
10.02.2018 10:15; 10.02.2018 10:30;70929;70118
10.02.2018 10:30; 10.02.2018 10:45;71247;70504
10.02.2018 10:45; 10.02.2018 11:00;71306;70900
10.02.2018 11:00; 10.02.2018 11:15;71418;71086
10.02.2018 11:15; 10.02.2018 11:30;71663;71201
10.02.2018 11:30; 10.02.2018 11:45;71847;71237
10.02.2018 11:45; 10.02.2018 12:00;71417;71006
10.02.2018 12:00; 10.02.2018 12:15;71285;70979
10.02.2018 12:15; 10.02.2018 12:30;71273;70434
10.02.2018 12:30; 10.02.2018 12:45;70877;70083
10.02.2018 12:45; 10.02.2018 13:00;70575;69521
10.02.2018 13:00; 10.02.2018 13:15;70186;69141
10.02.2018 13:15; 10.02.2018 13:30;69641;68917
10.02.2018 13:30; 10.02.2018 13:45;69222;68473
10.02.2018 13:45; 10.02.2018 14:00;68516;67778
10.02.2018 14:00; 10.02.2018 14:15;68059;67493
10.02.2018 14:15; 10.02.2018 14:30;67438;66854
10.02.2018 14:30; 10.02.2018 14:45;67344;66727
10.02.2018 14:45; 10.02.2018 15:00;67423;66130
10.02.2018 15:00; 10.02.2018 15:15;67697;66437
10.02.2018 15:15; 10.02.2018 15:30;67205;66364
10.02.2018 15:30; 10.02.2018 15:45;67043;66023
10.02.2018 15:45; 10.02.2018 16:00;66908;65637
10.02.2018 16:00; 10.02.2018 16:15;67227;65518
10.02.2018 16:15; 10.02.2018 16:30;67248;65749
10.02.2018 16:30; 10.02.2018 16:45;67477;66200
10.02.2018 16:45; 10.02.2018 17:00;67847;66689
10.02.2018 17:00; 10.02.2018 17:15;68771;67419
10.02.2018 17:15; 10.02.2018 17:30;69391;68165
10.02.2018 17:30; 10.02.2018 17:45;70591;69465
10.02.2018 17:45; 10.02.2018 18:00;71520;70668
10.02.2018 18:00; 10.02.2018 18:15;72195;71416
10.02.2018 18:15; 10.02.2018 18:30;72470;71330
10.02.2018 18:30; 10.02.2018 18:45;72367;71069
10.02.2018 18:45; 10.02.2018 19:00;72084;70889
10.02.2018 19:00; 10.02.2018 19:15;71520;70255
10.02.2018 19:15; 10.02.2018 19:30;70954;69816
10.02.2018 19:30; 10.02.2018 19:45;70397;68750
10.02.2018 19:45; 10.02.2018 20:00;69610;67764
10.02.2018 20:00; 10.02.2018 20:15;68286;66854
10.02.2018 20:15; 10.02.2018 20:30;67224;65619
10.02.2018 20:30; 10.02.2018 20:45;66045;64831
10.02.2018 20:45; 10.02.2018 21:00;65342;63913
10.02.2018 21:00; 10.02.2018 21:15;64465;62776
10.02.2018 21:15; 10.02.2018 21:30;64067;61941
10.02.2018 21:30; 10.02.2018 21:45;63923;61482
10.02.2018 21:45; 10.02.2018 22:00;63609;61284
10.02.2018 22:00; 10.02.2018 22:15;64349;61732
10.02.2018 22:15; 10.02.2018 22:30;63948;61478
10.02.2018 22:30; 10.02.2018 22:45;63230;60698
10.02.2018 22:45; 10.02.2018 23:00;62146;59923
10.02.2018 23:00; 10.02.2018 23:15;60952;58738
10.02.2018 23:15; 10.02.2018 23:30;59931;58058
10.02.2018 23:30; 10.02.2018 23:45;58994;57063
10.02.2018 23:45; 11.02.2018 00:00;58301;56103
11.02.2018 00:00; 11.02.2018 00:15;57554;55948
11.02.2018 00:15; 11.02.2018 00:30;56790;55051
11.02.2018 00:30; 11.02.2018 00:45;56117;54430
11.02.2018 00:45; 11.02.2018 01:00;55443;53966
11.02.2018 01:00; 11.02.2018 01:15;54786;53581
11.02.2018 01:15; 11.02.2018 01:30;54283;53051
11.02.2018 01:30; 11.02.2018 01:45;53856;52432
11.02.2018 01:45; 11.02.2018 02:00;53565;52023
11.02.2018 02:00; 11.02.2018 02:15;53232;51890
11.02.2018 02:15; 11.02.2018 02:30;53018;51643
11.02.2018 02:30; 11.02.2018 02:45;52898;51417
11.02.2018 02:45; 11.02.2018 03:00;52702;51221
11.02.2018 03:00; 11.02.2018 03:15;52610;51096
11.02.2018 03:15; 11.02.2018 03:30;52534;51019
11.02.2018 03:30; 11.02.2018 03:45;52421;51148
11.02.2018 03:45; 11.02.2018 04:00;52316;51110
11.02.2018 04:00; 11.02.2018 04:15;52445;51106
11.02.2018 04:15; 11.02.2018 04:30;52411;50957
11.02.2018 04:30; 11.02.2018 04:45;52499;51051
11.02.2018 04:45; 11.02.2018 05:00;52433;51273
11.02.2018 05:00; 11.02.2018 05:15;52680;51019
11.02.2018 05:15; 11.02.2018 05:30;52470;50869
11.02.2018 05:30; 11.02.2018 05:45;52442;50790
11.02.2018 05:45; 11.02.2018 06:00;52252;50427
11.02.2018 06:00; 11.02.2018 06:15;51858;49792
11.02.2018 06:15; 11.02.2018 06:30;52258;49897
11.02.2018 06:30; 11.02.2018 06:45;52720;50510
11.02.2018 06:45; 11.02.2018 07:00;53189;51166
11.02.2018 07:00; 11.02.2018 07:15;54147;52050
11.02.2018 07:15; 11.02.2018 07:30;54883;52513
11.02.2018 07:30; 11.02.2018 07:45;55969;53277
11.02.2018 07:45; 11.02.2018 08:00;56504;53729
11.02.2018 08:00; 11.02.2018 08:15;57551;55370
11.02.2018 08:15; 11.02.2018 08:30;58419;56051
11.02.2018 08:30; 11.02.2018 08:45;59432;56969
11.02.2018 08:45; 11.02.2018 09:00;60349;58103
11.02.2018 09:00; 11.02.2018 09:15;61460;59602
11.02.2018 09:15; 11.02.2018 09:30;62363;60167
11.02.2018 09:30; 11.02.2018 09:45;63044;61065
11.02.2018 09:45; 11.02.2018 10:00;63590;61628
11.02.2018 10:00; 11.02.2018 10:15;64324;62260
11.02.2018 10:15; 11.02.2018 10:30;64879;62950
11.02.2018 10:30; 11.02.2018 10:45;65298;63499
11.02.2018 10:45; 11.02.2018 11:00;65851;64176
11.02.2018 11:00; 11.02.2018 11:15;66323;64880
11.02.2018 11:15; 11.02.2018 11:30;67027;65534
